"summons_number","issue_date","violation_code","issuer_code","time_format","house_number","street_name","address","City","State","Zipcode","AUTO_UNIQUE_ID_2014-05-03_superegoforever_353164_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"7928327892","1/6/2014","20","353164","16:05","308","Mott St","308 Mott St","New York","NY","10012",46,"USCGeocoder",0,1,"4.01","","63dfadbb-b04d-41c0-9ec5-c890b55d19e2","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","342.074967801571","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7251136007822,-73.9937534281188,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2009","2","0055.02","061","36","1","ResidenceStreetAddress"
"7928327831","1/6/2014","48","353164","14:39","191","Chrystie St","191 Chrystie St","New York","NY","10012",47,"USCGeocoder",16,1,"4.01","","47dfa6a6-79e0-425b-a1c7-88a76f4de6e5","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","554.176181145012","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7220082630711,-73.9922900346481,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7928327818","1/6/2014","20","353164","13:58","174","Elizabeth St","174 Elizabeth St","New York","NY","10012",48,"USCGeocoder",16,1,"4.01","","4cc20465-c535-4745-a2f5-c38ba7d1a6a6","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","81.7138576023281","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7209990633413,-73.9946154014972,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1000","1","0041.00","061","36","1","ResidenceStreetAddress"
"7928327806","1/6/2014","19","353164","13:53","180","Bowery","180 Bowery","New York","NY","10012",49,"USCGeocoder",0,1,"4.01","","5b51df6a-9bcb-4028-8b78-152afe823385","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","446.192037343979","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7207297199321,-73.9942732423415,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1000","1","0041.00","061","36","1","ResidenceStreetAddress"
"7928327788","1/6/2014","48","353164","13:45","165","Chrystie St","165 Chrystie St","New York","NY","10012",50,"USCGeocoder",16,1,"4.01","","abe2541c-3c5d-4825-899b-7d443475161e","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","233.159770406783","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7207538016134,-73.9928892649007,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7928327776","1/6/2014","16","353164","13:42","177","Chrystie St","177 Chrystie St","New York","NY","10012",51,"USCGeocoder",31,1,"4.01","","94443838-5152-4ede-a52d-5ca77b16475d","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3358.64079339174","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7212638020846,-73.9923301905916,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7928327764","1/6/2014","20","353164","13:40","183","Chrystie St","183 Chrystie St","New York","NY","10012",52,"USCGeocoder",0,1,"4.01","","8b56fd10-9e12-48b3-80c2-8783f423f784","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","425.497163966298","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7217437569443,-73.9923672935084,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7928327739","1/6/2014","20","353164","13:23","205","Mulberry St","205 Mulberry St","New York","NY","10012",53,"USCGeocoder",16,1,"4.01","","8d820994-dffb-404e-9e4e-74c56bec574e","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2119.99056409975","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7216871640001,-73.996469161497,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","6001","6","0041.00","061","36","1","ResidenceStreetAddress"
"7928327703","1/6/2014","71","353164","13:10","4","Spring St","4 Spring St","New York","NY","10012",54,"USCGeocoder",31,1,"4.01","","0b4e6e21-fbbb-42f0-a44d-d3544a100e80","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2059.79057558021","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7209379177625,-73.9940360098405,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1000","1","0041.00","061","36","1","ResidenceStreetAddress"
"7928327697","1/6/2014","20","353164","13:00","195","Chrystie St","195 Chrystie St","New York","NY","10012",55,"USCGeocoder",0,1,"4.01","","3ae5f9c7-3cc9-433a-b34e-c6f1c41c96df","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","913.454790320247","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7221718076718,-73.9923522940276,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7928327685","1/6/2014","48","353164","12:57","179","Chrystie St","179 Chrystie St","New York","NY","10012",56,"USCGeocoder",31,1,"4.01","","593adabb-9343-42cb-9233-2a07d535fe6f","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1397.67519668164","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7213214055894,-73.9923006528956,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7941124865","1/7/2014","37","353164","18:54","30","Delancey St","30 Delancey St","New York","NY","10012",57,"USCGeocoder",16,1,"4.01","","a1d434d4-dce0-41e4-acdf-1988b5f150cf","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1650.87393374974","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7198511008395,-73.9921873552173,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5000","5","0018.00","061","36","1","ResidenceStreetAddress"
"7941124853","1/7/2014","37","353164","17:56","188","Lafayette St","188 Lafayette St","New York","NY","10012",58,"USCGeocoder",16,1,"4.01","","67f89bdd-9c6a-44e6-9999-58e9c87d3b17","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3007.88734689588","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7209514431591,-73.9984088183956,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1004","1","0045.00","061","36","1","ResidenceStreetAddress"
"7941124841","1/7/2014","20","353164","17:50","403","Broome St","403 Broome St","New York","NY","10012",59,"USCGeocoder",0,1,"4.01","","ff495460-ee04-4ba4-8798-17458ed813ed","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","329.210115708411","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7207512800256,-73.9979614599184,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1005","1","0045.00","061","36","1","ResidenceStreetAddress"
"7941124786","1/7/2014","16","353164","16:19","376","Broome St","376 Broome St","New York","NY","10012",60,"USCGeocoder",0,1,"4.01","","db8ffe93-f244-4eb8-b9ee-e269b1a83b65","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","280.613934345543","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7205623002403,-73.9962164458695,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","6003","6","0041.00","061","36","1","ResidenceStreetAddress"
"7941124774","1/7/2014","71","353164","16:15","177","Mulberry St","177 Mulberry St","New York","NY","10012",61,"USCGeocoder",16,1,"4.01","","85e2dd47-ac5a-4d5e-b0f9-7cc34b08bf0c","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3052.85828705854","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7205099947628,-73.9969308608234,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5000","5","0041.00","061","36","1","ResidenceStreetAddress"
"7941124749","1/7/2014","69","353164","14:59","100","Grand St","100 Grand St","New York","NY","10012",62,"USCGeocoder",0,1,"4.01","","8d5e1ef7-cf0b-47e4-bbe0-07398d14488a","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","279.283277466893","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7214918253513,-74.001588160437,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2011","2","0047.00","061","36","1","ResidenceStreetAddress"
"7941124695","1/7/2014","31","353164","14:14","22D","Howard St","22D Howard St","New York","NY","10012",63,"USCGeocoder",16,1,"4.01","","4afa411e-dfbd-45c2-98bd-f4cc3c5fddfe","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","871.143096998334","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7196419545945,-74.0001943486756,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1009","1","0045.00","061","36","1","ResidenceStreetAddress"
"7941124671","1/7/2014","16","353164","13:56","178","Mott St","178 Mott St","New York","NY","10012",64,"USCGeocoder",31,1,"4.01","","b34d4efc-c707-4e70-b147-d5b5793aaff0","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1585.5630999573","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7203362494779,-73.9958723704746,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1002","1","0041.00","061","36","1","ResidenceStreetAddress"
"7941124646","1/7/2014","37","353164","13:03","207","Bowery","207 Bowery","New York","NY","10012",65,"USCGeocoder",0,1,"4.01","","44dde69b-ed4f-4413-8acb-be2b627561e3","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","248.074163779616","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7212334165396,-73.993277917464,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7941124622","1/7/2014","17","353164","12:55","183","Chrystie St","183 Chrystie St","New York","NY","10012",66,"USCGeocoder",0,1,"4.01","","dae58bea-43af-47f5-adc9-e2672a4f988a","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","425.497163966298","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7217437569443,-73.9923672935084,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7941124816","1/7/2014","16","353164","16:33","75","Spring St","75 Spring St","New York","NY","10012",67,"USCGeocoder",16,1,"4.01","","e60d5ff6-c093-4054-9b97-489e52ebddd1","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","490.729991936125","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7227752476568,-73.9976837049432,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3003","3","0043.00","061","36","1","ResidenceStreetAddress"
"7941124804","1/7/2014","82","353164","16:32","75","Spring St","75 Spring St","New York","NY","10012",68,"USCGeocoder",0,1,"4.01","","4cdca0ea-5716-40d3-a385-f58ecdd1ef3c","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","490.729991936125","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7227752476568,-73.9976837049432,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3003","3","0043.00","061","36","1","ResidenceStreetAddress"
"7941124798","1/7/2014","14","353164","16:24","62","Kenmare St","62 Kenmare St","New York","NY","10012",69,"USCGeocoder",16,1,"4.01","","0a52a882-5333-4025-b35c-7e08b6ea2212","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1837.15082804137","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7208544143774,-73.9959181710907,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","6003","6","0041.00","061","36","1","ResidenceStreetAddress"
"7941124762","1/7/2014","14","353164","16:08","247","Centre St","247 Centre St","New York","NY","10012",70,"USCGeocoder",47,1,"4.01","","3827f7c6-51b6-4d8c-b8f3-0a45e7b7ac61","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3069.57551621785","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7201382780711,-73.9983493395282,"Relaxed;Soundex","TwoThousandTen","51000","5602","35644","44919","0","35620","1005","1","0045.00","061","36","1","ResidenceStreetAddress"
"7941124737","1/7/2014","46","353164","14:52","48","Howard St","48 Howard St","New York","NY","10012",71,"USCGeocoder",16,1,"4.01","","640ceaf1-60c4-4bcc-97d6-31b8aa774b82","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","153.680494524539","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7203193160261,-74.0017295120776,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2013","2","0047.00","061","36","1","ResidenceStreetAddress"
"7941124725","1/7/2014","51","353164","14:25","37","Howard St","37 Howard St","New York","NY","10012",72,"USCGeocoder",16,1,"4.01","","a5439ad7-ab99-43ab-a95c-9e93a7d76e58","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","2588.3151358068","ArealInterpolationGeometricCentroid","Parcel","91.8934911242604","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.6292430149849,-74.0875074348707,"Relaxed","TwoThousandTen","51000","5602","35644","70915","0","35620","2003","2","0033.00","085","36","1","ResidenceStreetAddress"
"7941124683","1/7/2014","14","353164","14:04","176","Lafayette St","176 Lafayette St","New York","NY","10012",73,"USCGeocoder",0,1,"4.01","","c40363f2-3e37-4e26-a0de-efa8dc43d6d7","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","230.682478994131","ArealInterpolationGeometricCentroid","Parcel","98.8757396449704","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7205772158358,-73.9990037538494,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1004","1","0045.00","061","36","1","ResidenceStreetAddress"
"7941124660","1/7/2014","20","353164","13:20","45","Spring St","45 Spring St","New York","NY","10012",74,"USCGeocoder",16,1,"4.01","","20e65dfb-9391-4159-98a6-a70e653c5486","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","261.822602676228","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7221306679782,-73.9960526030225,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3006","3","0043.00","061","36","1","ResidenceStreetAddress"
"7941124634","1/7/2014","20","353164","12:58","183","Chrystie St","183 Chrystie St","New York","NY","10012",75,"USCGeocoder",0,1,"4.01","","7f98064c-ea8b-4281-9c3f-67a6aac5a7a0","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","425.497163966298","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7217437569443,-73.9923672935084,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
